ProductID,Name,Category,Description,Brand,Price,Size
274357872G40,bốt nữ đế xuồng 4p ro623 rosata tại bcashop mũi vuông sành điệu kết hợp huy hiệu thời trang cực đẹp nhé,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ đế xuồng 4p RO623 ROSATA tại BCASHOP màu đen mũi vuông sành điệu kết hợp huy hiệu thời tran...,Rosata,489000.00,40
274358181G40,bốt nữ đế xuồng 4p ro623 rosata tại bcashop mũi vuông sành điệu kết hợp huy hiệu thời trang cực đẹp nhé các nàng,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ trắng đế xuồng 4p RO623 ROSATA tại BCASHOP mũi vuông sành điệu kết hợp huy hiệu thời trang ...,Rosata,489000.00,40
274376633G39,giày strappy sandal quai ống - sdk 0341,GSD02,"THÔNG TIN SẢN PHẨM: Chất liệu: Da nhân tạo Kiểu gót: Gót có đúp Độ cao gót: 3 cm Loại mũi: Hở mũi (mũi vuông) Phù hợp sử dụng: Đi làm, đi học, đi chơiHƯỚNG DẪN CHỌN SIZE: Bước 1: Chuẩn bị g...",Vascara,663000.00,39
274381304G41,sách - bốt điện thoại bên rìa thế giới - quel che affidiamo al vento - 2h books,GT02,"Giới thiệu sản phẩm: BỐT ĐIỆN THOẠI BÊN RÌA THẾ GIỚI - Sách bán chạy toàn cầu, đã xuất bản tại 21 quốc gia Lấy cảm hứng từ một bốt điện thoại có thật tại tỉnh Iwate, nằm phía đông bắc Nhật Bản, tác g...",nan,116000.00,41
274428979G40,giày bốt thời trang nữ 9p ro595 rosata tại bcashop đính đá lấp lánh quanh vòng cổ giày quá là thời thượng,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt thời trang nữ 9p RO595 màu Đen ROSATA tại BCASHOP đính đá lấp lánh quanh vòng cổ giày quá...,Rosata,549000.00,40
274429007G40,giày bốt thời trang nữ cao gót 9 phân ro595 rosata tại bcashop đính đá lấp lánh quanh vòng cổ giày quá là thời thượng,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt thời trang nữ 9p RO595 màu Kem ROSATA tại BCASHOP đính đá lấp lánh quanh vòng cổ giày quá...,Rosata,549000.00,40
274457345G41,"giày boots nữ cổ ngắn mũi nhọn 7p ro590 rosata tại bcashop thiết kế đơn giản nhưng sang trọng, không cầu kì mà khí chất",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày boots nữ cổ ngắn mũi nhọn 7p RO590 ROSATA tại BCASHOP thiết kế đơn giản nhưng sang trọng, khô...",Rosata,499000.00,41
274457393G40,"bốt nữ cổ ngắn cao cấp 7 phân ro590 rosata tại bcashop thiết kế đơn giản nhưng sang trọng, không cầu kì mà khí chất",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày boots nữ cổ ngắn mũi nhọn 7p RO590 ROSATA tại BCASHOP thiết kế đơn giản nhưng sang trọng, khô...",Rosata,499000.00,40
274651434G41,"giày sandal chống trơn, trượt – gsd9088",GSD02,"Thiết kế: có form giày dễ thương, năng động, cá tính2.Công nghệ đế: Giày ép đế3.Chất liệu đế: Cao su4.Giới tính áp dụng: Nam5.Nhóm Tuổi áp dụng: Teen, người lớn6.Phong cách: Hàn Quốc7.Size: 39-4...",Bee Gee,420000.00,41
274657498G41,"giày sandal chống kiểu dáng mới trơn, trượt – gsd9090",GSD02,"Thiết kế: có form giày dễ thương, năng động, cá tính2.Công nghệ đế: Giày ép đế3.Chất liệu đế: Cao su4.Giới tính áp dụng: Nam5.Nhóm Tuổi áp dụng: Teen, người lớn6.Phong cách: Hàn Quốc7.Size: 38-4...",Bee Gee,400000.00,41
274838698G40,"giày thể thao nam laceva, giày sneaker mã g04",GTT01,"* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,299000.00,40
274838725G39,"giày thể thao nam laceva, giày sneakers phối màu sành điệu g03",GTT01,"* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,250000.00,39
274838759G40,"giày thể thao nam laceva, giày sneaker nam mã g13",GTT01,"* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,299000.00,40
274838774G41,"giày thể thao sneakers, giày nam phối da lộn g08",GTT01,"* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,250000.00,41
274854774G39,"giày sandal nữ kiểu dáng mới chống trơn, trượt – gsdn01",GSD02,"Thiết kế: có form giày dễ thương, năng động, cá tính2.Công nghệ đế: Giày ép đế3.Chất liệu đế: Cao su4.Giới tính áp dụng: Nữ5.Nhóm Tuổi áp dụng: Teen, người lớn6.Phong cách: Hàn Quốc7.Size: 36-40...",Bee Gee,420000.00,39
274855296G39,"giày sandal nữ kiểu dáng mới chống trơn, trượt – gsdn02",GSD02,"Thiết kế: có form giày dễ thương, năng động, cá tính2.Công nghệ đế: Giày ép đế3.Chất liệu đế: Cao su4.Giới tính áp dụng: Nữ/ Nam5.Nhóm Tuổi áp dụng: Teen, người lớn6.Phong cách: Hàn Quốc7.Size: ...",Bee Gee,480000.00,39
274908376G40,"giày sandal nữ kiểu dáng mới chống trơn, trượt – gsdn03",GSD02,"Thiết kế: có form giày dễ thương, năng động, cá tính2.Công nghệ đế: Giày ép đế3.Chất liệu đế: Cao su4.Giới tính áp dụng: Nữ/ Nam5.Nhóm Tuổi áp dụng: Teen, người lớn6.Phong cách: Hàn Quốc7.Size: ...",Bee Gee,350000.00,40
274910413G41,"giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – gna2018",GTT01,"Giày thể thao nam giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao thời trang, giày chạy bộ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ ...",Bee Gee,680000.00,41
274917979G39,giày thể thao nam phong cách mới – g1001,GTT01,"Thiết kế: có form giày Sneaker trẻ trung, năng động, phong cách cá tínhChất liệu: Phần trên của đôi giày được làm từ chất liệu da cao cấp và vải, mềm mại, giúp cho người mang giày có cảm giác thoải m...",Bee Gee,980000.00,39
274932464G39,đồ chơi lắp ráp mô hình 2 in 1 mecha rô bốt chu tước ( chọn mẫu),GT01,Đồ Chơi Lắp Ráp Mô Hình 2 in 1 Mecha ( chọn mẫu) Đồ Chơi Lắp Ráp Mô Hình 2 in 1 Mecha Rô bốt Bạch  103330 - Số miếng ghép: 475 Đồ Chơi Lắp Ráp Mô Hình 2 in 1 Mecha Rô bốt Thanh Long - 103331 - Số...,Sembo Block,385000.00,39
274946486G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2021",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,500000.00,41
274948039G40,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2019",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,370000.00,40
274992671G40,"giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee – gna2023",GTT01,"Giày thể thao nam - nữ  thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây k...",Bee Gee,520000.00,40
274996607G40,xe ô tô biến hình robot rô bốt đồ chơi mô hình oto cho bé mysun,GT02,"Đồ chơi xe ô tô biến hình robot là một loại đồ chơi đa năng và thú vị. Vừa có thể được chơi như một chiếc xe ô tô thông thường, vừa có thể biến thành robot mạnh mẽ. Đồ chơi xe ô tô biến hình kết hợp h...",MySun,55000.00,40
275002099G41,"giày thể thao nam, giày chạy bộ, leo núi  phong cách mới – gna2022",GTT01,"1.Thiết kế: có form giày trẻ trung, năng động, phong cách cá tính, sang trọng2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có có cảm giác dễ ...",Bee Gee,690000.00,41
275066823G40,"giày thể thao ,giày cầu lông bóng chuyền",GTT02,"Giày cầu lông, giày bóng chuyền nam nữ XP. Trong các mẫu giày thể thao chuyên dụng chơi cầu lông, bóng chuyền, bóng bàn giá rẻ trên thị trường không thể không nhắc tới các sản phẩm giày thể thao thươn...",Prowin,359000.00,40
275134006G39,giày strappy sandals quai ống - sdk 0344,GSD01,"THÔNG TIN SẢN PHẨM: Chất liệu: Da nhân tạo Hoa văn, chi tiết:  Kiểu gót:  Độ cao gót: cm Loại mũi: Hở mũi Phù hợp sử dụng: Đi làm, đi học, đi chơiHƯỚNG DẪN CHỌN SIZE: Bước 1: Chuẩn bị giấy...",Vascara,565000.00,39
275181298G40,"giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – gna2024",GTT01,"Giày thể thao nam giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao thời trang, giày chạy bộ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ ...",Bee Gee,380000.00,40
275270637G40,"boot nữ pabno pn652, giày bốt nữ da mịn cổ cao gót vuông 8cm, giày boot nữ chính hãng khóa bên mũi nhọn cao cấp",GT02,"Boot da cổ cao mũi nhọn cao 8cm PABNO PN652----------  1. THÔNG TIN SẢN PHẨM:Boot không còn xa lạ với chị em phụ nữ Á Châu, Boot có thể phối hợp cùng nhiều trang phục khác nhau, trong nhiều sự kiện...",PABNO,945000.00,40
275293599G41,"giày boot nam banuli cổ điển dây buộc da bê italian b1pd3 (da veg itali mềm dẻo, đế kháng trượt, bảo hành trọn đời)",GT01,"Banuli được thành lập vào năm 2015. Qua những năm kinh nghiệm làm giày, chúng tôi không ngừng cải tiến để tạo ra những đôi giày nam có chất lượng tốt và phù hợp với xu hướng thời trang hiện đại. Lợi ...",Banuli,1200000.00,41
275416803G41,giày sandal nữ da bò thật biggben cao 5 phân sdn102,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,329000.00,41
275579517G40,"giày thể thao nam asia, đế kếp, bền, rẻ, dùng cho lao động và thể thao (màu trắng)",GTT01," Giày thể thao Asia vốn rất quen thuộc với những người dân quê tôi.Những người lao động sử dụng đi làm.Các ông, các bà, các cô các chú sử dụng đi chơi bóng chuyền hơi, đi bộ.Những thanh niên chơi ...",ASIA,159000.00,40
275790736G41,giày thể thao nam aldo coolspec,GTT01,Thương hiệu thời trang ALDO là hãng thời trang Canada chuyên mang đến những thiết kế sang trọng và tinh tế về phụ kiện giầy dép và túi xách. ALDO được phân phối độc quyền tại Việt Nam bởi Công ty cổ p...,Aldo,1375000.00,41
275825501G40,giày thể thao nam Bitis bsm000701 siêu nhẹ,GTT01,"Bộ đế LiteFlex 2- Chất liệu IP ""nhẹ như bay"" chỉ từ 204g- Độ đàn hồi > 40%- Lớp cao su tăng ma sát Đế lót kháng khuẩn cùng công nghệ 6 điểm giúp Massage lòng bàn chân Mũ quai vải dệt cải tiến ...",Bitis,480000.00,40
275836243G39,giày thể thao bitis nam (39-44),GTT01,"Mô Tả:  Bên cạnh những đôi giày slip-on, giày đế bệt truyền thống thì giày lười thể thao hiện nay cũng khá phổ biến. Những thứ này thường cung cấp sự hỗ trợ và thoải mái của một đôi giày thể thao mà...",Bitis,435000.00,39
275851525G41,giày sandal nữ da bò thật biggben cao 5 phân sdn103,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,329000.00,41
275853154G40,giày sandal nữ da bò thật biggben cao 5 phân sdn104,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,349000.00,40
275853364G41,giày sandal nữ da bò thật biggben cao cấp sdn105,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :1 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,299000.00,41
275854978G40,giày sandal nữ da bò thật biggben cao cấp sdn106,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,40
275911002G41,giày thể thao bitis nam (39-44),GTT01,"Mô tả sản phẩm:BITI’S HUNTER với xu hướng thiết kế thời thượng mà linh hoạt, để outfit nào cũng chất, hành trình nào cũng cân nhẹ:Với mũ quai chất liệu da tổng hợp cao cấp kết hợp cùng vải poly, sẵ...",Bitis,869000.00,41
275929133G40,giày nữ đẹp cao gót 7 phân ro674 rosata tại bcashop phối với thiết kế bốt nữ cổ thấp vừa thời trang vừa sành điệu,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày nữ đẹp cao gót 7 phân RO674 ROSATA tại BCASHOP phối với thiết kế bốt nữ cổ thấp vừa thời tran...,Rosata,449000.00,40
275991774G41,giày thể thao nam aldo aros,GTT01,Thương hiệu thời trang ALDO là hãng thời trang Canada chuyên mang đến những thiết kế sang trọng và tinh tế về phụ kiện giầy dép và túi xách. ALDO được phân phối độc quyền tại Việt Nam bởi Công ty cổ p...,Aldo,1225000.00,41
276006183G41,giày bốt cho bé phong cách dễ thương gte9098,GT01,"1.Thiết kế: có form giày dễ thương, năng động, hot Trend2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày ...",Bee Gee,260000.00,41
276006462G40,giày bốt cho bé phong cách dễ thương gte9099,GT02,"1.Thiết kế: có form giày dễ thương, năng động, hot Trend2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày ...",Bee Gee,340000.00,40
276007608G41,giày bốt cho bé phong cách dễ thương gte9100,GT01,"1.Thiết kế: có form giày dễ thương, năng động, hot Trend2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày ...",Bee Gee,300000.00,41
276008111G39,giày bốt cho bé phong cách dễ thương gte9102,GT01,"1.Thiết kế: có form giày dễ thương, năng động, hot Trend2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày ...",Bee Gee,370000.00,39
276008215G41,giày bốt cho bé phong cách dễ thương - gte9101,GT02,"1.Thiết kế: có form giày dễ thương, năng động, hot Trend2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày ...",Bee Gee,300000.00,41
276023038G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna2030",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 39,40,41,42,43,44,45Mũi giày ôm the...",Bee Gee,650000.00,41
276025651G39,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna2031",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 39,40,41,42,43,44,45Mũi giày ôm the...",Bee Gee,670000.00,39
276030362G40,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna2032",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 40,41,42,43,44,45Màu: TrắngMũi già...",Bee Gee,540000.00,40
276098515G39,giày sandal nữ da bò thật biggben cao cấp sdn107,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,39
276098540G41,giày sandal nữ da bò thật biggben cao cấp sdn108,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,41
276098607G39,giày sandal nữ da bò thật biggben cao cấp sdn109,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,39
276099620G39,giày sandal nữ da bò thật biggben cao cấp sdn110,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,39
276103505G41,giày sandal nữ da bò thật biggben cao cấp sdn111,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :2cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,299000.00,41
276104819G39,giày sandal quai chéo 1f pabno pn15019,GSD02,"Giày sandal quai chéo 1F PN15019----------  1. THÔNG TIN SẢN PHẨM:Chiều cao phù hợp để làm các nàng dễ dàng di chuyển. Hai đôi giày phù hợp cho nàng phối với những chiếc váy xèo hoa, váy,...Ngoài r...",PABNO,285000.00,39
276113601G39,giày boot sức khỏe nữ aetrex rebecca black - giày cao gót đế đệm giảm mỏi chân,GT02,"Giày boot sức khỏe nữ Aetrex Rebecca Black Bước vào thế giới tinh tế với Giày boot cao gót Aetrex Rebecca, một lựa chọn phong cách cho mọi dịp.Được thiết kế với khóa kéo bên hông, thuận tiện để để...",Aetrex,5495000.00,39
276178940G41,giày boot cho bé phong cách dễ thương - gte9110,GT01,"1.Thiết kế: có form giày dễ thương2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày được làm từ cao su với...",Bee Gee,320000.00,41
276181232G40,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2028",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,380000.00,40
276181289G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2029",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chị...",Bee Gee,390000.00,41
276181491G40,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2026",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chị...",Bee Gee,420000.00,40
276182413G41,"giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee – gna1022a",GTT01,"Giày thể thao nam - nữ  thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây k...",Bee Gee,480000.00,41
276183351G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna2027",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 36,37,38,40,41,42,43,44Mũi giày ôm ...",Bee Gee,620000.00,41
276187640G40,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna2020",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 39,40,41,42,43,44Mũi giày ôm theo d...",Bee Gee,250000.00,40
276229384G39,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna1002",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,570000.00,39
276287244G39,vascara giày ankle boots mũi vuông - bot 0943,GT02,"Chất liệu: Da nhân tạoHoa văn, chi tiết: Kiểu gót: Gót dạng khốiĐộ cao gót: 7,5 cmLoại mũi: Bít mũi vuôngPhù hợp sử dụng: Đi chơi, đi làm, dạo phố...",Vascara,1173000.00,39
276327744G41,ngôi nhà rô bốt trong rừng sâu - bản quyền,GT01," Trong một khu rừng cổ kính và hẻo lánh, tách biệt hẳn khỏi thế giới bên ngoài, Victor Lawson, một cậu bé con người sống trong một ngôi nhà kỳ lạ. Cậu được nuôi dưỡng bởi người cha rô bốt Giovanni ...",nan,153000.00,41
276345718G40,"giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – gna2025b",GTT01,"Giày thể thao nam giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao thời trang, giày chạy bộ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ ...",Bee Gee,390000.00,40
276353075G41,ngôi nhà rô bốt trong rừng sâu,GT01,Giới thiệu sáchTác phẩm từ tác giả sách New York Times best-seller Ngôi nhà bên bờ biển xanh thẳm Chiến thắng hạng mục Tiểu thuyết khoa học giả tưởng hay nhất 2023 của GoodreadsTrong một khu rừng cổ...,nan,143279.00,41
276371086G40,ngôi nhà rô bốt trong rừng sâu,GT01,Ngôi Nhà Rô Bốt Trong Rừng SâuTác phẩm từ tác giả sách New York Times best-seller Ngôi nhà bên bờ biển xanh thẳmChiến thắng hạng mục Tiểu thuyết khoa học giả tưởng hay nhất 2023 của GoodreadsTrong ...,nan,175120.00,40
276472930G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna1011a",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khí        Size: 39,40,41,42,43Mũi giày ôm theo dán...",Bee Gee,340000.00,41
276473001G39,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – bee gee - gna2019a",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,370000.00,39
276475452G40,bình giữ nhiệt cổ rộng hydro flask kids wide mouth straw lid & boot 12oz 354ml,GT02,"- Thương hiệu: Hydro Flask (Top thương hiệu bình giữ nhiệt bán hàng đầu tại Mỹ, được thành lập năm 2009, trụ sở đặt ở Tây Bắc Thái Bình Dương – Bend, Oregon)- Xuất xứ: Sản xuất tại Trung Quốc- Chất ...",Hydro Flask,1098900.00,40
276558531G40,giày thể thao bitis hunter (39-45) 969k,GTT02,"(V)Mô tả sản phẩm: Công nghệ đế LiteFlex  ứng dụng công nghê sản xuất IP trên nền chất liệu Phylon không chỉ giúp đôi chân cảm giác ""Nhẹ như bay"" mà còn tăng vượt bậc độ đàn hồi, tạo độ linh hoạt và...",Bitis,969000.00,40
